File name,Measurement Time [s],X [um],Y [um],Equilibrium Modulus [kPa],StDev [kPa],Instantaneous Modulus [kPa],StDev [kPa],Viscoelastic Ratio,StDev,Storage Modulus 1Hz [kPa],Loss Modulus 1Hz [kPa],Tan Delta 1Hz,Storage Modulus 10Hz [kPa],Loss Modulus 10Hz [kPa],Tan Delta 10Hz,t1 [s],t2 [s],t3 [s],PosZ_CP [um],PiezoZ_CP [um],E1 [kPa],E2 [kPa],E3 [kPa],E1 Relative,E2 Relative,E3 Relative,Indentation depth [um]
data_1_1,15411.086,-1357.90696,-922.16206,105.97849149878844,0.08520321453355804,117.3855103217535,0.41416947069819937,0.9028243026613895,0.003911261933792633,115.15544772508886,3.2098010599364213,0.02787363623125494,117.3026327499337,0.5686429132270201,0.0048476568675083,0.12268846230635595,0.9305974555266121,5.1000000000000005,-27138.0401,26.62954,0.1019592549193426,3.429818391056093,7.875241176989628,0.0008685846714800867,0.029218413598534998,0.06708869906859546,22.65976
data_1_2,15432.796,-857.9041,-922.16294,102.93073755984297,0.0947996824034359,113.01677027917648,0.3080913849219859,0.9107563178949568,0.0033215942800597694,110.87541920593075,2.6754523118934013,0.02413025656231558,112.93306943295285,0.5336124385766823,0.004725032634426732,0.12065770517822205,0.8268525711754983,5.934039381483366,-27139.364,26.84518,0.08969268722578252,3.137623431209461,6.858716600898286,0.0007936228137135903,0.027762458823224513,0.060687600468105174,22.39244
data_1_3,15454.51567,-357.90621,-922.16399,98.72194900814571,0.20441999883553402,108.93288654649804,0.46250393640128845,0.9062639588275871,0.005724356225020596,106.85922260999769,2.505849476161192,0.02345000660641851,108.85437536371741,0.49895792980729275,0.004583719562398059,0.12240019163093757,0.9067092159598512,8.44660113233118,-27141.302,26.6948,0.09027321642992076,3.4483546853423435,6.672309636580042,0.0008287048961232437,0.03165577260151288,0.061251563674776625,22.5122
data_1_4,15476.216,-357.90606,-422.16102,94.86811557455914,0.07865215896247842,103.51045019904521,0.2897461940451332,0.9165076124404125,0.003325333343817829,101.59395188237525,2.3887965439924717,0.02351317671703728,103.43632642092503,0.47462481394463646,0.004588569899642341,0.12143519943229672,0.8341266584172464,5.599504960086998,-27143.5361,26.68762,0.08020430863825305,2.814666748253219,5.7474635675946,0.0007748426220156935,0.02719210227412557,0.05552544266344631,22.499890000000004
data_1_5,15497.89567,-857.904,-422.1649,89.27117784406161,0.08413118274731586,96.57103963112553,0.29408436939588284,0.9244094107824938,0.003686255659467587,94.96915806587184,1.9590893253594595,0.020628690042725342,96.51203874101829,0.39568836221672465,0.00409988605958807,0.11184139245423921,0.7880031837918283,5.704287528362203,-27142.47,26.67133,0.04805098263399668,2.2793197942368995,4.972491010193013,0.0004975713507645569,0.023602518963690002,0.05149049890305152,22.488669999999995
data_1_6,15519.57567,-1357.90615,-422.167,103.10829557685979,0.19796971786897408,114.23795622998132,0.4662329232189336,0.9025747569335401,0.005416586620054749,112.10805721317321,2.6561351908467015,0.023692634203767056,114.14528523491283,0.5342830494275624,0.004680728146834968,0.12596629007602797,0.8902166336933144,7.76336998479929,-27140.029,26.78153,0.12784659744304447,3.3689252542313506,7.632888801447141,0.001119125391088637,0.029490419519140422,0.06681569815623083,22.282839999999997
data_1_7,15541.28567,-1357.91499,77.83915,104.91626832652265,0.06671962283424508,115.10715785124758,0.32013488879332463,0.9114660659253305,0.0031145909357908294,113.00741766254372,2.6828186921014803,0.023740199958490867,115.01578188005833,0.5497093230773326,0.004779425171848023,0.12084990811912093,0.7335669984212567,5.1000000000000005,-27142.321,27.01735,0.09853262127390003,2.656855456387699,7.435501447063334,0.0008560077680072099,0.02308158333490555,0.06459634297175677,22.13445
data_1_8,15563.00567,-857.90399,77.84015,98.06749078146565,0.10098635858246671,107.69719729971199,0.30172013917998397,0.9105853563538177,0.00348874723258746,105.65232953957465,2.5025329443738333,0.023686490920547556,107.61621283387484,0.508518404067696,0.004725295479898428,0.12141933316512073,0.818325101227388,6.236515884884884,-27144.134,26.75122,0.08711135800193173,2.996943021074816,6.545652139169599,0.0008088544566253507,0.027827493158754938,0.06077829603080213,22.374799999999997
data_1_9,15584.706,-357.9069,77.837,90.82875726779969,0.088541482253535,99.7655867416426,0.2710527462324475,0.9104217219010989,0.003361016570501861,97.88144427798802,2.3013467236245404,0.023511573011618065,99.69426071236327,0.4680422314204067,0.00469477608917525,0.11983493838574648,0.7972617043009704,6.187631304434176,-27145.986,26.48424,0.06732120694078268,2.717054302887213,6.15245396401489,0.0006747938757190962,0.027234384035884216,0.06166910018729763,22.61658
